wavelength,energy,-2_deltaA,-4_deltaA,0_deltaA,10_deltaA,2_deltaA,4_deltaA,6_deltaA,8_deltaA,-2_mdeg,-4_mdeg,0_mdeg,10_mdeg,2_mdeg,4_mdeg,6_mdeg,8_mdeg,-2_deltaA_diff,-4_deltaA_diff,0_deltaA_diff,10_deltaA_diff,2_deltaA_diff,4_deltaA_diff,6_deltaA_diff,8_deltaA_diff
704.0,1.7613636363636365,0.00029725,0.00026825000000000026,0.00033633333333333334,0.00019392277499999998,0.00030524999999999997,0.00031275,0.0003050317605,0.00023201584499999998,9.8038995,8.847421500000003,11.092946000000001,6.39596096505,10.0677555,10.315120499999995,10.060557524811,7.65234659979,-3.908333333333335e-05,-6.808333333333308e-05,0.0,-0.00014241055833333336,-3.1083333333333375e-05,-2.3583333333333355e-05,-3.130157283333336e-05,-0.00010431748833333336
708.0,1.7514124293785311,0.00030000000000000014,0.00025525000000000005,0.0003214444444444445,0.00018215329499999996,0.0002995,0.0003045,0.00029689956725,0.0002241750075,9.8946,8.4186555,10.60188066666667,6.00777997569,9.878109,10.043019,9.7923415270395,7.393740097365,-2.1444444444444375e-05,-6.619444444444446e-05,0.0,-0.00013929114944444455,-2.1944444444444496e-05,-1.6944444444444537e-05,-2.454487719444451e-05,-9.72694369444445e-05
712.0,1.7415730337078652,0.00029599999999999993,0.00025549999999999987,0.0003097222222222223,0.00016543285000000004,0.00028399999999999996,0.00029325,0.000289305661,0.00021370896499999997,9.762672000000002,8.426901,10.215258333333328,5.4563062587000015,9.366888,9.671971500000001,9.541879311102,7.048549083629999,-1.3722222222222369e-05,-5.422222222222243e-05,0.0,-0.00014428937222222226,-2.5722222222222335e-05,-1.64722222222223e-05,-2.0416561222222275e-05,-9.601325722222233e-05
716.0,1.7318435754189945,0.0002795,0.00024450000000000014,0.0002951111111111111,0.000161,0.0002685,0.00028425,0.000274285909,0.000205076595,9.218468999999999,8.064098999999999,9.733354666666663,5.310101999999999,8.855667,9.375133499999999,9.046497850637998,6.76383625629,-1.56111111111111e-05,-5.0611111111110974e-05,0.0,-0.0001341111111111111,-2.6611111111111095e-05,-1.0861111111111119e-05,-2.0825202111111136e-05,-9.003451611111111e-05
720.0,1.7222222222222223,0.00027025,0.00023700000000000001,0.00029527777777777777,0.00014524999999999998,0.0002475,0.00027025,0.0002688367435,0.0001928344925,8.9133855,7.816733999999997,9.738851666666665,4.790635499999999,8.163045,8.913385499999997,8.866773474117002,6.360067231635,-2.5027777777777787e-05,-5.8277777777777755e-05,0.0,-0.0001500277777777778,-4.777777777777777e-05,-2.5027777777777787e-05,-2.644103427777776e-05,-0.00010244328527777777
724.0,1.712707182320442,0.0002615,0.00022400000000000024,0.0002772222222222222,0.00014000000000000004,0.00023474999999999993,0.000254,0.00025138466249999996,0.00017849086749999998,8.624793000000004,7.3879679999999865,9.14334333333333,4.6174800000000005,7.7425245,8.377428,8.291168938574998,5.886985791885,-1.57222222222222e-05,-5.3222222222221974e-05,0.0,-0.00013722222222222217,-4.247222222222228e-05,-2.322222222222222e-05,-2.5837559722222255e-05,-9.873135472222223e-05
728.0,1.7032967032967032,0.0002507499999999999,0.00021775000000000006,0.00025783333333333344,0.00013200000000000004,0.00023624999999999991,0.00023925,0.00024049790249999997,0.0001740275425,8.2702365,7.181830500000004,8.503858999999999,4.353624000000002,7.791997500000001,7.8909435000000006,7.932101820254999,5.739776406735,-7.083333333333551e-06,-4.008333333333338e-05,0.0,-0.0001258333333333334,-2.1583333333333524e-05,-1.858333333333345e-05,-1.733543083333347e-05,-8.380579083333345e-05
732.0,1.6939890710382515,0.0002525000000000001,0.00022425000000000027,0.0002597222222222224,0.0001215,0.00021275000000000005,0.00022124999999999993,0.00023223393500000004,0.00015890995,8.327955,7.396213500000009,8.566158333333334,4.007313,7.016920500000001,7.2972674999999985,7.659539644170001,5.241167970899999,-7.222222222222265e-06,-3.547222222222211e-05,0.0,-0.0001382222222222224,-4.697222222222234e-05,-3.8472222222222456e-05,-2.7488287222222343e-05,-0.0001008122722222224
736.0,1.684782608695652,0.00024450000000000014,0.00021924999999999983,0.00025622222222222235,0.000105,0.0001935,0.00019374999999999997,0.00021525463000000004,0.0001509285075,8.064098999999999,7.23130350000001,8.450721333333334,3.4631099999999995,6.382017000000005,6.390262499999997,7.0995282066600005,4.9779240343649995,-1.1722222222222212e-05,-3.697222222222253e-05,0.0,-0.00015122222222222235,-6.272222222222237e-05,-6.247222222222239e-05,-4.0967592222222314e-05,-0.00010529371472222236
740.0,1.6756756756756757,0.000227,0.00019775,0.00024677777777777773,8.6e-05,0.00018325000000000004,0.00017874999999999998,0.0001983421425,0.0001389144775,7.486913999999999,6.522190499999994,8.139224666666664,2.8364519999999995,6.043951499999999,5.8955325,6.541720543935,4.581677296905,-1.977777777777774e-05,-4.902777777777772e-05,0.0,-0.00016077777777777773,-6.352777777777769e-05,-6.802777777777775e-05,-4.843563527777772e-05,-0.00010786330027777772
744.0,1.6666666666666667,0.00020974999999999987,0.00017925000000000016,0.0002235555555555555,7.551691999999998e-05,0.00015875000000000004,0.00016825000000000005,0.00018824340000000002,0.0001182886825,6.9179745,5.9120234999999965,7.373309333333328,2.4906990554399995,5.2358924999999985,5.549221500000002,6.208643818800001,3.9013973262150006,-1.3805555555555641e-05,-4.430555555555535e-05,0.0,-0.00014803863555555553,-6.480555555555547e-05,-5.530555555555546e-05,-3.531215555555549e-05,-0.00010526687305555551
748.0,1.6577540106951871,0.00019925,0.00017199999999999984,0.00020594444444444458,6.987855749999998e-05,0.00013049999999999987,0.00014725000000000003,0.0001735,0.00010443334325,6.5716635,5.672903999999988,6.7924596666666694,2.3047345834649997,4.304150999999997,4.856599499999998,5.722377,3.4444205270715003,-6.694444444444586e-06,-3.3944444444444733e-05,0.0,-0.00013606588694444459,-7.544444444444471e-05,-5.869444444444455e-05,-3.244444444444459e-05,-0.00010151110119444457
752.0,1.648936170212766,0.00017999999999999993,0.00016774999999999993,0.00018616666666666673,5.02882025e-05,0.00010099999999999996,0.00012700000000000005,0.000161,8.609154149999999e-05,5.93676,5.532730500000007,6.140149000000001,1.6586054948550002,3.3311820000000054,4.188714000000003,5.3101020000000005,2.8394712217530005,-6.1666666666667985e-06,-1.8416666666666798e-05,0.0,-0.00013587846416666672,-8.516666666666677e-05,-5.916666666666668e-05,-2.5166666666666718e-05,-0.00010007512516666674
756.0,1.6402116402116402,0.00015999999999999977,0.000152,0.00015977777777777778,2.24736475e-05,9.025000000000005e-05,0.0001087499999999999,0.0001385,7.324594e-05,5.277120000000004,5.013264000000007,5.2697906666666725,0.741225841845,2.9766254999999973,3.5867924999999943,4.568007,2.41579759308,2.222222222219867e-07,-7.777777777777774e-06,0.0,-0.00013730413027777778,-6.952777777777773e-05,-5.102777777777788e-05,-2.1277777777777777e-05,-8.653183777777778e-05
760.0,1.631578947368421,0.0001602499999999998,0.00013625000000000009,0.00014766666666666671,1.0632427e-05,8.9e-05,8.524999999999993e-05,0.00013649999999999996,5.7164705e-05,5.285365500000005,4.4937974999999994,4.870342000000004,0.350678707314,2.935398000000003,2.8117155,4.5020430000000005,1.8854063003100006,1.2583333333333088e-05,-1.1416666666666628e-05,0.0,-0.0001370342396666667,-5.866666666666672e-05,-6.241666666666678e-05,-1.1166666666666757e-05,-9.050196166666672e-05
764.0,1.6230366492146597,0.00014650000000000015,0.000116,0.00014650000000000015,-2.0534465000000002e-06,6.174999999999996e-05,7.275e-05,0.00011550000000000002,3.375000000000001e-05,4.831863000000002,3.8259119999999953,4.8318629999999985,-0.06772677246299996,2.0366385000000022,2.399440499999997,3.8094210000000004,1.1131424999999995,0.0,-3.0500000000000145e-05,0.0,-0.00014855344650000014,-8.475000000000019e-05,-7.375000000000014e-05,-3.100000000000013e-05,-0.00011275000000000014
768.0,1.6145833333333333,0.00012599999999999992,0.00012100000000000001,0.0001291111111111111,-2.72690675e-05,4.224999999999997e-05,4.825000000000006e-05,9.749999999999998e-05,3.050000000000001e-05,4.155732,3.9908219999999943,4.2583426666666675,-0.8993883842850003,1.3934895000000012,1.5913815000000024,3.2157449999999983,1.0059510000000005,-3.1111111111111747e-06,-8.11111111111108e-06,0.0,-0.0001563801786111111,-8.686111111111112e-05,-8.086111111111103e-05,-3.161111111111111e-05,-9.861111111111108e-05
772.0,1.6062176165803108,0.00012474999999999986,9.774999999999975e-05,0.0001204444444444445,-4.631559000000001e-05,4.499999999999947e-06,2.5750000000000057e-05,7.949999999999998e-05,1.0249999999999978e-05,4.114504499999995,3.2239904999999993,3.9724986666666666,-1.5275807893800004,0.14841899999999697,0.8492865000000016,2.6220690000000015,0.3380654999999999,4.305555555555356e-06,-2.2694444444444758e-05,0.0,-0.0001667600344444445,-0.00011594444444444456,-9.469444444444445e-05,-4.0944444444444524e-05,-0.00011019444444444453
776.0,1.597938144329897,0.0001167500000000001,9.800000000000021e-05,9.133333333333324e-05,-5.25e-05,-2.4750000000000032e-05,-6.74999999999992e-06,4.974999999999999e-05,-9.249999999999981e-06,3.8506484999999984,3.2322360000000003,3.012355999999997,-1.7315549999999993,-0.816304499999994,-0.222628499999999,1.6408544999999997,-0.3050834999999985,2.541666666666686e-05,6.666666666666973e-06,0.0,-0.00014383333333333324,-0.00011608333333333327,-9.808333333333316e-05,-4.158333333333325e-05,-0.00010058333333333322
780.0,1.5897435897435896,0.0001142500000000001,6.925000000000008e-05,9.277777777777789e-05,-8.299999999999998e-05,-3.6500000000000074e-05,-3.200000000000002e-05,3.099999999999994e-05,-3.424999999999994e-05,3.7681935000000024,2.284003499999997,3.0599966666666667,-2.7375059999999998,-1.2038430000000027,-1.0554240000000021,1.0224419999999999,-1.129633499999997,2.1472222222222205e-05,-2.3527777777777805e-05,0.0,-0.00017577777777777787,-0.00012927777777777796,-0.0001247777777777779,-6.177777777777795e-05,-0.00012702777777777783
784.0,1.5816326530612246,9.200000000000007e-05,4.9e-05,8.888888888888911e-05,-0.00011175000000000003,-4.575e-05,-5.725000000000001e-05,1.225e-05,-5.499999999999998e-05,3.034344000000001,1.6161180000000002,2.9317333333333373,-3.6857384999999994,-1.5089265000000012,-1.8882195000000053,0.40402950000000004,-1.8140099999999997,3.111111111110958e-06,-3.988888888888911e-05,0.0,-0.00020063888888888914,-0.0001346388888888891,-0.00014613888888888912,-7.663888888888911e-05,-0.0001438888888888891
788.0,1.5736040609137056,8.025000000000003e-05,2.7250000000000147e-05,5.3333333333333184e-05,-0.000129,-7.050000000000003e-05,-8.175000000000012e-05,5.421010862427522e-20,-4.725000000000004e-05,2.646805500000003,0.898759499999997,1.7590399999999988,-4.254678,-2.3252309999999987,-2.6962784999999982,1.7763568394002505e-15,-1.558399500000002,2.6916666666666842e-05,-2.6083333333333037e-05,0.0,-0.00018233333333333318,-0.00012383333333333322,-0.0001350833333333333,-5.333333333333313e-05,-0.00010058333333333322
792.0,1.5656565656565657,5.0750000000000014e-05,1.725000000000012e-05,5.3611111111111155e-05,-0.00016199999999999993,-8.299999999999996e-05,-9.000000000000002e-05,-1.5499999999999997e-05,-6.499999999999995e-05,1.6738365000000002,0.5689394999999955,1.7682016666666698,-5.343083999999999,-2.7375059999999998,-2.9683799999999962,-0.5112210000000008,-2.1438300000000012,-2.8611111111111415e-06,-3.6361111111111034e-05,0.0,-0.00021561111111111108,-0.0001366111111111111,-0.00014361111111111117,-6.911111111111115e-05,-0.00011861111111111111
796.0,1.5577889447236182,4.500000000000001e-05,-1.2499999999999924e-05,1.4500000000000081e-05,-0.00020149999999999996,-0.0001102500000000001,-0.00010799999999999991,-3.000000000000008e-05,-8.350000000000002e-05,1.4841900000000052,-0.41227500000000106,0.4782390000000021,-6.645872999999998,-3.6362655000000004,-3.5620559999999983,-0.9894600000000011,-2.7539970000000036,3.0499999999999928e-05,-2.7000000000000006e-05,0.0,-0.00021600000000000005,-0.00012475000000000019,-0.0001225,-4.450000000000016e-05,-9.80000000000001e-05
800.0,1.55,4.3999999999999985e-05,-1.0750000000000017e-05,-1.777777777777845e-06,-0.00021624999999999997,-0.0001305000000000002,-0.00015249999999999997,-5.575000000000003e-05,-0.00012550000000000001,1.4512079999999976,-0.3545564999999975,-0.05863466666666639,-7.132357499999998,-4.304151000000001,-5.029754999999998,-1.8387465000000027,-4.139240999999998,4.577777777777783e-05,-8.972222222222172e-06,0.0,-0.00021447222222222213,-0.00012872222222222235,-0.00015072222222222212,-5.397222222222218e-05,-0.00012372222222222217
804.0,1.5422885572139304,3.8000000000000056e-05,-1.2750000000000066e-05,-2.0722222222222322e-05,-0.00020799999999999996,-0.000174,-0.00020475000000000007,-7.799999999999994e-05,-0.00014900000000000004,1.2533160000000017,-0.4205205000000021,-0.6834603333333291,-6.860256,-5.738868,-6.753064500000001,-2.572595999999997,-4.914318000000005,5.872222222222238e-05,7.972222222222256e-06,0.0,-0.00018727777777777764,-0.00015327777777777768,-0.00018402777777777775,-5.727777777777762e-05,-0.00012827777777777772
808.0,1.5346534653465347,0.0,-4.724999999999998e-05,-5.405555555555556e-05,-0.0002197500000000001,-0.00021450000000000006,-0.0002230000000000001,-8.474999999999997e-05,-0.00016224999999999996,0.0,-1.5583995000000002,-1.782860333333332,-7.247794500000001,-7.074639000000001,-7.354985999999997,-2.7952244999999962,-5.3513294999999985,5.405555555555556e-05,6.8055555555555794e-06,0.0,-0.00016569444444444455,-0.0001604444444444445,-0.00016894444444444455,-3.069444444444441e-05,-0.0001081944444444444
812.0,1.5270935960591132,-1.3250000000000024e-05,-7.974999999999996e-05,-4.9500000000000065e-05,-0.00023050000000000002,-0.0002262500000000001,-0.00025124999999999995,-0.00010524999999999998,-0.00017575000000000002,-0.43701150000000055,-2.6303144999999972,-1.6326090000000022,-7.602351000000006,-7.462177499999996,-8.286727500000001,-3.4713555000000014,-5.7965865,3.625000000000004e-05,-3.0249999999999895e-05,0.0,-0.00018099999999999995,-0.00017675000000000004,-0.0002017499999999999,-5.574999999999992e-05,-0.00012624999999999995
816.0,1.5196078431372548,-3.775000000000002e-05,-9.674999999999994e-05,-4.783333333333354e-05,-0.00026025000000000006,-0.00021349999999999993,-0.00027899999999999995,-0.00010274999999999998,-0.00017050000000000008,-1.2450705000000006,-3.1910085000000024,-1.5776389999999978,-8.583565500000002,-7.041657000000001,-9.201977999999997,-3.3889004999999983,-5.623431000000004,1.0083333333333515e-05,-4.89166666666664e-05,0.0,-0.00021241666666666653,-0.0001656666666666664,-0.0002311666666666664,-5.491666666666644e-05,-0.00012266666666666654
820.0,1.5121951219512195,-2.7499999999999313e-06,-0.000107,-3.749999999999999e-05,-0.00027749999999999997,-0.0002832500000000001,-0.0003372500000000001,-0.00011075000000000006,-0.00017224999999999999,-0.09070050000000052,-3.5290739999999943,-1.2368249999999996,-9.152505000000001,-9.342151500000003,-11.123179499999999,-3.652756499999999,-5.6811495,3.475000000000006e-05,-6.950000000000001e-05,0.0,-0.00023999999999999998,-0.0002457500000000001,-0.0002997500000000001,-7.325000000000007e-05,-0.00013475
824.0,1.5048543689320388,4.424999999999991e-05,-9.500000000000003e-05,-3.227777777777777e-05,-0.0003177500000000001,-0.00027875,-0.0003584999999999999,-0.00010774999999999999,-0.00019724999999999994,1.4594535000000022,-3.133289999999999,-1.064585666666666,-10.480030500000002,-9.193732500000003,-11.824047,-3.5538104999999973,-6.505699499999999,7.652777777777768e-05,-6.272222222222226e-05,0.0,-0.00028547222222222233,-0.00024647222222222225,-0.0003262222222222221,-7.547222222222222e-05,-0.00016497222222222217
828.0,1.497584541062802,3.449999999999997e-05,-0.00010349999999999997,-5.066666666666663e-05,-0.00035800000000000003,-0.00033124999999999995,-0.00041425,-0.00010950000000000006,-0.00020050000000000016,1.1378789999999999,-3.4136369999999996,-1.6710879999999957,-11.807555999999998,-10.9252875,-13.6627935,-3.6115290000000044,-6.612891000000001,8.51666666666666e-05,-5.2833333333333335e-05,0.0,-0.0003073333333333334,-0.0002805833333333333,-0.0003635833333333334,-5.8833333333333426e-05,-0.00014983333333333352
832.0,1.4903846153846154,4.3000000000000015e-05,-0.00011099999999999999,-2.6222222222222293e-05,-0.0004500000000000001,-0.0004665,-0.0004485,-0.00013624999999999998,-0.00020949999999999994,1.4182260000000007,-3.661002,-0.8648613333333337,-14.841900000000003,-15.386102999999999,-14.792426999999996,-4.4937974999999994,-6.909729000000002,6.922222222222231e-05,-8.47777777777777e-05,0.0,-0.0004237777777777778,-0.0004402777777777777,-0.0004222777777777777,-0.00011002777777777768,-0.00018327777777777765
836.0,1.4832535885167464,0.00015500000000000003,-0.00012675000000000007,-3.9000000000000026e-05,-0.00057275,-0.00055,-0.000528,-0.000185,-0.0002017499999999999,5.112209999999998,-4.1804685,-1.2862980000000022,-18.890440500000004,-18.140100000000004,-17.414496,-6.101669999999999,-6.654118499999999,0.00019400000000000005,-8.775000000000005e-05,0.0,-0.0005337499999999999,-0.000511,-0.0004890000000000001,-0.00014599999999999997,-0.00016274999999999986
840.0,1.4761904761904763,0.00021698245,-0.00019925000000000005,-2.247894333333336e-05,-0.000632,-0.0006488046124999999,-0.0006747499999999999,-0.00014175,-0.00018349999999999996,7.1565151659,-6.571663500000001,-0.74140050902,-20.844624,-21.398873729475,-22.2546045,-4.6751985,-6.052197000000001,0.00023946139333333336,-0.00017677105666666669,0.0,-0.0006095210566666666,-0.0006263256691666666,-0.0006522710566666665,-0.00011927105666666664,-0.0001610210566666666
844.0,1.4691943127962086,0.00029779794,-0.00019100000000000003,8.285544444444463e-06,-0.00074860743,-0.0008749312675,-0.00088825,-0.00018105729,-0.00014587935750000005,9.82197165708,-6.299562000000002,0.27327382686666635,-24.69057025626,-28.856983064685004,-29.296261499999996,-5.97163153878,-4.811392969065002,0.00028951239555555556,-0.0001992855444444445,0.0,-0.0007568929744444445,-0.0008832168119444444,-0.0008965355444444446,-0.00018934283444444445,-0.00015416490194444452
848.0,1.4622641509433962,0.0005282970574999999,-0.00010234513249999998,-0.00013757140833333333,-0.0009179627575,-0.0012386553400000001,-0.0012409271775,-0.0001991720675,2.7074699999999783e-06,17.424293550465002,-3.3755471601149996,-4.5373801896499995,-30.276247667865,-40.85333042388,-40.928260168305,-6.569093130285,0.0892977755400004,0.0006658684658333333,3.522627583333335e-05,0.0,-0.0007803913491666667,-0.0011010839316666669,-0.0011033557691666666,-6.160065916666668e-05,0.0001402788783333333
852.0,1.4553990610328638,0.000829006265,-0.0001219744025,-2.114509333333334e-05,-0.00146,-0.0016987134499999999,-0.0015695246149999998,-0.0001475840275,-8.844319e-05,27.342284632229997,-4.022959743255,-0.6974074683199998,-48.15371999999999,-56.0269670079,-51.76606085192999,-4.867616395005001,-2.91703329258,0.0008501513583333333,-0.00010082930916666667,0.0,-0.0014388549066666665,-0.0016775683566666664,-0.0015483795216666664,-0.00012643893416666667,-6.729809666666667e-05
